cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0017429,C0919532,CAUSES,"Genome, Human",Genomic Instability,gngm,comd,1,CAUSES_GNGMcausCOMD
C0079941,C0544885,CAUSES,Open Reading Frames,Nonsense mutation,gngm,comd,1,CAUSES_GNGMcausCOMD
C1422162,C1512032,CAUSES,NUTF2 gene,Dominant-Negative Mutation,gngm,comd,1,CAUSES_GNGMcausCOMD
C1425241,C0919532,CAUSES,IL17RB gene,Genomic Instability,gngm,comd,1,CAUSES_GNGMcausCOMD
C3816760,C0596402,CAUSES,LUCAT1 gene,cytotoxicity,gngm,comd,1,CAUSES_GNGMcausCOMD
