cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0018353,C0205775,INTERACTS_WITH,Guanosine Triphosphate,GTP Cyclohydrolase I,bacs,enzy,1,INTERACTS_WITH_BACSitawENZY
C0018988,C0540193,INTERACTS_WITH,Hemin,"DNA, Catalytic",bacs,enzy,1,INTERACTS_WITH_BACSitawENZY
C0078607,C0061780,INTERACTS_WITH,xanthosine monophosphate,GMP synthase,bacs,enzy,1,INTERACTS_WITH_BACSitawENZY
