cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0521362,C2717874,LOCATION_OF,gastrointestinal,Uropathogenic Escherichia coli,spco,bact,1,LOCATION_OF_SPCOlocfBACT
