cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0003315,C0021289,PART_OF,Antigen-Presenting Cells,"Infant, Newborn",cell,humn,2,PART_OF_CELLprtfHUMN
C0003315,C0086418,PART_OF,Antigen-Presenting Cells,Homo sapiens,cell,humn,3,PART_OF_CELLprtfHUMN
C0003315,C1709854,PART_OF,Antigen-Presenting Cells,Recipient,cell,humn,1,PART_OF_CELLprtfHUMN
C0004112,C0001675,PART_OF,Astrocytes,Adult,cell,humn,4,PART_OF_CELLprtfHUMN
C0004112,C0086418,PART_OF,Astrocytes,Homo sapiens,cell,humn,24,PART_OF_CELLprtfHUMN
C0004561,C0013018,PART_OF,B-Lymphocytes,Donor person,cell,humn,6,PART_OF_CELLprtfHUMN
C0004561,C0021270,PART_OF,B-Lymphocytes,Infant,cell,humn,1,PART_OF_CELLprtfHUMN
C0004561,C0021289,PART_OF,B-Lymphocytes,"Infant, Newborn",cell,humn,1,PART_OF_CELLprtfHUMN
C0004561,C0037179,PART_OF,B-Lymphocytes,Unmarried person,cell,humn,1,PART_OF_CELLprtfHUMN
C0004561,C0040288,PART_OF,B-Lymphocytes,Tissue Donors,cell,humn,1,PART_OF_CELLprtfHUMN
C0004561,C0086418,PART_OF,B-Lymphocytes,Homo sapiens,cell,humn,36,PART_OF_CELLprtfHUMN
C0004561,C0206194,PART_OF,B-Lymphocytes,Survivors,cell,humn,2,PART_OF_CELLprtfHUMN
C0004561,C0554210,PART_OF,B-Lymphocytes,Shepherd,cell,humn,1,PART_OF_CELLprtfHUMN
C0004561,C0878517,PART_OF,B-Lymphocytes,Engineer,cell,humn,3,PART_OF_CELLprtfHUMN
C0004561,C1516213,PART_OF,B-Lymphocytes,Cancer Patient,cell,humn,2,PART_OF_CELLprtfHUMN
C0004561,C1708335,PART_OF,B-Lymphocytes,Healthy Volunteers,cell,humn,2,PART_OF_CELLprtfHUMN
C0004561,C1709696,PART_OF,B-Lymphocytes,Producer,cell,humn,1,PART_OF_CELLprtfHUMN
C0004827,C0025266,PART_OF,Basophils,Male population group,cell,humn,1,PART_OF_CELLprtfHUMN
C0004827,C0086418,PART_OF,Basophils,Homo sapiens,cell,humn,5,PART_OF_CELLprtfHUMN
C0005773,C0001675,PART_OF,Blood Cells,Adult,cell,humn,3,PART_OF_CELLprtfHUMN
C0005773,C0007457,PART_OF,Blood Cells,Caucasoid Race,cell,humn,3,PART_OF_CELLprtfHUMN
C0005773,C0013018,PART_OF,Blood Cells,Donor person,cell,humn,2,PART_OF_CELLprtfHUMN
C0005773,C0021289,PART_OF,Blood Cells,"Infant, Newborn",cell,humn,1,PART_OF_CELLprtfHUMN
