cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0012924,C0444184,AUGMENTS,"DNA, Bacterial",Postmortem tissue sample,nnon,tisu,1,AUGMENTS_NNONaugmTISU
C0206415,C1514845,AUGMENTS,Oligonucleotide Primers,Renal Tissue,nnon,tisu,1,AUGMENTS_NNONaugmTISU
C1519595,C0040300,AUGMENTS,Transcript,Body tissue,nnon,tisu,1,AUGMENTS_NNONaugmTISU
C1519595,C0440744,AUGMENTS,Transcript,Human tissue,nnon,tisu,1,AUGMENTS_NNONaugmTISU
C2982391,C0040300,AUGMENTS,Long Intergenic Non-Protein Coding RNA,Body tissue,nnon,tisu,1,AUGMENTS_NNONaugmTISU
