cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0002092,C0003320,ISA,Allergens,Antigens,imft,bacs,2,ISA_IMFTisaBACS
C0003316,C0003320,ISA,Epitopes,Antigens,imft,bacs,206,ISA_IMFTisaBACS
C0003333,C0003320,ISA,"Antigens, Heterophile",Antigens,imft,bacs,1,ISA_IMFTisaBACS
C0003339,C0003320,ISA,Surface Antigens,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C0003342,C0003320,ISA,"Antigens, Viral",Antigens,imft,bacs,3,ISA_IMFTisaBACS
C0004359,C0003320,ISA,Autoantigens,Antigens,imft,bacs,4,ISA_IMFTisaBACS
C0006613,C0041365,ISA,CA-19-9 Antigen,Tumor Markers,imft,bacs,1,ISA_IMFTisaBACS
C0006613,C0041366,ISA,CA-19-9 Antigen,"Biomarkers, Tumor",imft,bacs,1,ISA_IMFTisaBACS
C0012551,C0003320,ISA,"diphtheria toxoid vaccine, inactivated",Antigens,imft,bacs,1,ISA_IMFTisaBACS
C0018593,C0003320,ISA,Haptens,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C0019165,C0003320,ISA,Hepatitis B Antigens,Antigens,imft,bacs,2,ISA_IMFTisaBACS
C0019166,C0003320,ISA,Hepatitis B Core Antigen,Antigens,imft,bacs,4,ISA_IMFTisaBACS
C0019167,C0003320,ISA,Hepatitis B e Antigens,Antigens,imft,bacs,3,ISA_IMFTisaBACS
C0019168,C0003320,ISA,Hepatitis B Surface Antigens,Antigens,imft,bacs,10,ISA_IMFTisaBACS
C0023767,C0003320,ISA,Lipid A,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C0034131,C0003320,ISA,Purified Protein Derivative of Tuberculin,Antigens,imft,bacs,2,ISA_IMFTisaBACS
C0041361,C0003320,ISA,Tumor Antigens,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C0079600,C0003320,ISA,Immunodominant Epitopes,Antigens,imft,bacs,2,ISA_IMFTisaBACS
C0080188,C0017950,ISA,"Antigens, CD15",Glycolipids,imft,bacs,1,ISA_IMFTisaBACS
C0166049,C0003320,ISA,Hepatitis C Antibodies,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C0282580,C0003320,ISA,"Epitopes, T-Lymphocyte",Antigens,imft,bacs,4,ISA_IMFTisaBACS
C0282581,C0003320,ISA,"Epitopes, B-Lymphocyte",Antigens,imft,bacs,7,ISA_IMFTisaBACS
C0301838,C0003320,ISA,Soluble antigen,Antigens,imft,bacs,3,ISA_IMFTisaBACS
C0376613,C0003320,ISA,"Vaccines, DNA",Antigens,imft,bacs,17,ISA_IMFTisaBACS
C0456981,C0003320,ISA,Specific antigen,Antigens,imft,bacs,4,ISA_IMFTisaBACS
C0596057,C0003320,ISA,airborne allergen,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C0669873,C0003320,ISA,H5 hemagglutinin,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C0883007,C0003320,ISA,Dirofilaria immitis antigen,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C0887902,C0003320,ISA,"Vaccines, Edible",Antigens,imft,bacs,2,ISA_IMFTisaBACS
C1291776,C0003320,ISA,Rickettsial antigen,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C1291777,C0003320,ISA,Protein antigen,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C1291802,C0003320,ISA,"Human immunodeficiency virus, type I glycoprotein antigen 120",Antigens,imft,bacs,1,ISA_IMFTisaBACS
C1519887,C0003320,ISA,Vaccine Antigen,Antigens,imft,bacs,3,ISA_IMFTisaBACS
C1883036,C0003320,ISA,Single-Chain Antibodies,Antigens,imft,bacs,3,ISA_IMFTisaBACS
C2825347,C0003320,ISA,"Immunoglobulin A, Human",Antigens,imft,bacs,1,ISA_IMFTisaBACS
C2986386,C0003320,ISA,Virus-neutralizing Antibody,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C3530029,C0021936,ISA,advax,Inulin,imft,bacs,1,ISA_IMFTisaBACS
C4039466,C0003320,ISA,Borrelia Ag,Antigens,imft,bacs,1,ISA_IMFTisaBACS
C4302871,C0003320,ISA,Yeast antigen,Antigens,imft,bacs,1,ISA_IMFTisaBACS
