cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0003320,C0002092,NEG_COEXISTS_WITH,Antigens,Allergens,bacs,imft,1,NEG_COEXISTS_WITH_BACSncxwtIMFT
C0003320,C0004886,NEG_COEXISTS_WITH,Antigens,BCG Vaccine,bacs,imft,1,NEG_COEXISTS_WITH_BACSncxwtIMFT
C0003320,C0021403,NEG_COEXISTS_WITH,Antigens,Influenza virus vaccine,bacs,imft,1,NEG_COEXISTS_WITH_BACSncxwtIMFT
C0018909,C3161957,NEG_COEXISTS_WITH,Hemagglutinin,INFLUENZA strains,bacs,imft,1,NEG_COEXISTS_WITH_BACSncxwtIMFT
