cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0332149,C1258014,ASSOCIATED_WITH,Possible,Human Metapneumovirus,qlco,virs,1,ASSOCIATED_WITH_QLCOaswtVIRS
