cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0038225,C0042693,CAUSES,Steam,Violence,inch,mobd,1,CAUSES_INCHcausMOBD
C0051522,C0009676,CAUSES,aluminum sulfate,Confusion,inch,mobd,1,CAUSES_INCHcausMOBD
C0074719,C0038441,CAUSES,sodium arsenite,"Stress Disorders, Traumatic",inch,mobd,1,CAUSES_INCHcausMOBD
