cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C1305430,C0542270,NEG_PROCESS_OF,complement pathway,Class Bivalvia,moft,euka,1,NEG_PROCESS_OF_MOFTnprcfEUKA
C1721101,C0021585,NEG_PROCESS_OF,Biosynthetic Pathways,Insecta,moft,euka,1,NEG_PROCESS_OF_MOFTnprcfEUKA
