cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C1425493,C0029250,DISRUPTS,SCGB3A2 gene,Organoids,gngm,tisu,1,DISRUPTS_GNGMdrptTISU
C1835886,C0682708,DISRUPTS,ACKR3 gene,White matter,gngm,tisu,1,DISRUPTS_GNGMdrptTISU
