cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0004048,C0035203,COEXISTS_WITH,Inspiration function,Respiration,ortf,phsf,3,COEXISTS_WITH_ORTFcxwtPHSF
C0013936,C0020964,COEXISTS_WITH,Embryonic Development,Immunity,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
C0036658,C0005775,COEXISTS_WITH,Esthesia,Blood Circulation,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
C0036658,C0020964,COEXISTS_WITH,Esthesia,Immunity,ortf,phsf,3,COEXISTS_WITH_ORTFcxwtPHSF
C0162337,C0042401,COEXISTS_WITH,Vascular Permeability,Vasodilation,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
C0231542,C0020964,COEXISTS_WITH,Bone function,Immunity,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
C0231921,C0035203,COEXISTS_WITH,Pulmonary function,Respiration,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
C0231953,C0035203,COEXISTS_WITH,Lung volume,Respiration,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
C0232531,C0035203,COEXISTS_WITH,Esophageal pressure,Respiration,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
C0282558,C0020964,COEXISTS_WITH,"Immunity, Mucosal",Immunity,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
C0517349,C0005775,COEXISTS_WITH,Muscle Strength,Blood Circulation,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
C0596138,C0597170,COEXISTS_WITH,autocrine,paracrine,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
C0683201,C0020964,COEXISTS_WITH,specific immunity,Immunity,ortf,phsf,2,COEXISTS_WITH_ORTFcxwtPHSF
C1155938,C0149784,COEXISTS_WITH,striated muscle contraction,biological adaptation to stress,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
C1817756,C0020964,COEXISTS_WITH,Immune System Processes,Immunity,ortf,phsf,1,COEXISTS_WITH_ORTFcxwtPHSF
