cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0027950,C0210666,INTERACTS_WITH,neutrophil,Panton-Valentine leukocidin,cell,bacs,1,INTERACTS_WITH_CELLitawBACS
C0038250,C0018284,INTERACTS_WITH,Stem cells,Growth Factor,cell,bacs,1,INTERACTS_WITH_CELLitawBACS
C0039194,C0003320,INTERACTS_WITH,T-Lymphocyte,Antigens,cell,bacs,1,INTERACTS_WITH_CELLitawBACS
C0039194,C0018284,INTERACTS_WITH,T-Lymphocyte,Growth Factor,cell,bacs,1,INTERACTS_WITH_CELLitawBACS
C0440752,C0018284,INTERACTS_WITH,Inflammatory cell,Growth Factor,cell,bacs,1,INTERACTS_WITH_CELLitawBACS
C0506994,C0018284,INTERACTS_WITH,Goblet Cells,Growth Factor,cell,bacs,1,INTERACTS_WITH_CELLitawBACS
C1519715,C0062496,INTERACTS_WITH,Type II Epithelial Receptor Cell,hemozoin,cell,bacs,1,INTERACTS_WITH_CELLitawBACS
C3172555,C0018284,INTERACTS_WITH,Ciliated epithelial cell,Growth Factor,cell,bacs,1,INTERACTS_WITH_CELLitawBACS
C4330475,C0018284,INTERACTS_WITH,Immune Cell,Growth Factor,cell,bacs,1,INTERACTS_WITH_CELLitawBACS
