cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0004799,C1257975,LOCATION_OF,Basement membrane,Mesenchymal Stem Cells,tisu,cell,1,LOCATION_OF_TISUlocfCELL
C0014609,C0011306,LOCATION_OF,Epithelium,Dendritic Cells,tisu,cell,1,LOCATION_OF_TISUlocfCELL
C0026724,C2936411,LOCATION_OF,Mucous Membrane,Th17 Cells,tisu,cell,1,LOCATION_OF_TISUlocfCELL
C0029250,C0682542,LOCATION_OF,Organoids,ciliated cell,tisu,cell,1,LOCATION_OF_TISUlocfCELL
C0040300,C0225338,LOCATION_OF,Body tissue,Columnar epithelial cell,tisu,cell,1,LOCATION_OF_TISUlocfCELL
C0040300,C0242629,LOCATION_OF,Body tissue,CD8-Positive T-Lymphocytes,tisu,cell,1,LOCATION_OF_TISUlocfCELL
C0682708,C0039215,LOCATION_OF,White matter,CD4 Positive T Lymphocytes,tisu,cell,1,LOCATION_OF_TISUlocfCELL
C0682708,C4330475,LOCATION_OF,White matter,Immune Cell,tisu,cell,1,LOCATION_OF_TISUlocfCELL
C0751974,C4330475,LOCATION_OF,Respiratory Mucosa,Immune Cell,tisu,cell,1,LOCATION_OF_TISUlocfCELL
C1518039,C0039194,LOCATION_OF,Mouse Lung,T-Lymphocyte,tisu,cell,1,LOCATION_OF_TISUlocfCELL
C1522642,C0682638,LOCATION_OF,Clone,memory b cell,tisu,cell,1,LOCATION_OF_TISUlocfCELL
