cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0002792,C1514892,MANIFESTATION_OF,anaphylaxis,Resistance Process,patf,phsf,1,MANIFESTATION_OF_PATFmanfPHSF
C1510411,C3714584,MANIFESTATION_OF,metaplastic cell transformation,"Transformation, function",patf,phsf,1,MANIFESTATION_OF_PATFmanfPHSF
