cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C1167395,C0022938,INTERACTS_WITH,Host (organism),Lactobacillus,celc,bact,1,INTERACTS_WITH_CELCitawBACT
C1167395,C0026926,INTERACTS_WITH,Host (organism),Mycobacterium tuberculosis,celc,bact,1,INTERACTS_WITH_CELCitawBACT
C2754943,C0014834,INTERACTS_WITH,IgG antibody,Escherichia coli,celc,bact,1,INTERACTS_WITH_CELCitawBACT
