cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0032105,C0022005,LOCATION_OF,Plasma,Iohexol,bdsu,irda,2,LOCATION_OF_BDSUlocfIRDA
C0032105,C0085216,LOCATION_OF,Plasma,Fluorescein-5-isothiocyanate,bdsu,irda,2,LOCATION_OF_BDSUlocfIRDA
C0229664,C0017542,LOCATION_OF,peripheral blood,Giemsa stain,bdsu,irda,1,LOCATION_OF_BDSUlocfIRDA
C1550101,C0002620,LOCATION_OF,Supernatant,Ammonium Sulfate,bdsu,irda,1,LOCATION_OF_BDSUlocfIRDA
