cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0017261,C0035150,PRECEDES,Gene Duplication,Reproduction,genf,orgf,1,PRECEDES_GENFprcdORGF
C0020202,C0524616,PRECEDES,Crossbreeding,Backcrossing,genf,orgf,1,PRECEDES_GENFprcdORGF
C0026882,C0000934,PRECEDES,Mutation,Acclimatization,genf,orgf,2,PRECEDES_GENFprcdORGF
C0035380,C0042774,PRECEDES,Reverse Transcription,Virus Replication,genf,orgf,1,PRECEDES_GENFprcdORGF
C1152412,C0012238,PRECEDES,RNA-directed RNA polymerase activity,Digestion,genf,orgf,1,PRECEDES_GENFprcdORGF
