cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0006556,C0751608,COEXISTS_WITH,"DNA, Complementary",cDNA Library,irda,gngm,1,COEXISTS_WITH_IRDAcxwtGNGM
C3489916,C1412284,COEXISTS_WITH,Alexa Fluor 647,AGPS gene,irda,gngm,1,COEXISTS_WITH_IRDAcxwtGNGM
