cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0020964,C1817756,ISA,Immunity,Immune System Processes,phsf,ortf,2,ISA_PHSFisaORTF
C0035203,C0035245,ISA,Respiration,Respiratory physiology,phsf,ortf,1,ISA_PHSFisaORTF
C0489815,C0034929,ISA,Deep Tendon Reflex,Reflex action,phsf,ortf,1,ISA_PHSFisaORTF
