cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0079160,C0301872,AUGMENTS,Consensus Sequence,Immune response,nusq,orgf,2,AUGMENTS_NUSQaugmORGF
C0162326,C0000934,AUGMENTS,DNA Sequence,Acclimatization,nusq,orgf,1,AUGMENTS_NUSQaugmORGF
C3178810,C0011065,AUGMENTS,Transcriptome,Cessation of life,nusq,orgf,1,AUGMENTS_NUSQaugmORGF
