cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0042210,C0204727,NEG_HIGHER_THAN,Vaccines,Isolation procedure,imft,topp,1,NEG_HIGHER_THAN_IMFTnhghtTOPP
