cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0028621,C0439662,AUGMENTS,Nucleosides,Immune,nnon,ftcn,2,AUGMENTS_NNONaugmFTCN
C0028953,C0439662,AUGMENTS,Oligonucleotides,Immune,nnon,ftcn,1,AUGMENTS_NNONaugmFTCN
C0807779,C0439662,AUGMENTS,Rotavirus RNA,Immune,nnon,ftcn,2,AUGMENTS_NNONaugmFTCN
C1510800,C0439662,AUGMENTS,Adenoviral Vector,Immune,nnon,ftcn,1,AUGMENTS_NNONaugmFTCN
C1519595,C0439662,AUGMENTS,Transcript,Immune,nnon,ftcn,2,AUGMENTS_NNONaugmFTCN
