cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0002611,C0332149,AUGMENTS,Ammonium,Possible,inch,qlco,1,AUGMENTS_INCHaugmQLCO
C3536832,C0332149,AUGMENTS,Air,Possible,inch,qlco,1,AUGMENTS_INCHaugmQLCO
