cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0002371,C0051522,COMPARED_WITH,Aluminum Hydroxide,aluminum sulfate,inch,inch,1,COMPARED_WITH_INCHcpwtINCH
C0005367,C0008203,COMPARED_WITH,Bicarbonates,Chlorides,inch,inch,1,COMPARED_WITH_INCHcpwtINCH
C0008838,C0008838,COMPARED_WITH,Cisplatin,Cisplatin,inch,inch,1,COMPARED_WITH_INCHcpwtINCH
C0038126,C0025552,COMPARED_WITH,Stainless Steel,Metals,inch,inch,1,COMPARED_WITH_INCHcpwtINCH
C0043047,C0043047,COMPARED_WITH,Water,Water,inch,inch,4,COMPARED_WITH_INCHcpwtINCH
C0051522,C0051522,COMPARED_WITH,aluminum sulfate,aluminum sulfate,inch,inch,2,COMPARED_WITH_INCHcpwtINCH
C0052418,C0104238,COMPARED_WITH,arsenite,arsenate,inch,inch,1,COMPARED_WITH_INCHcpwtINCH
C0103202,C0141060,COMPARED_WITH,anatase,rutile,inch,inch,1,COMPARED_WITH_INCHcpwtINCH
C0596260,C0596072,COMPARED_WITH,Carboxyl Group,amino group,inch,inch,1,COMPARED_WITH_INCHcpwtINCH
C3536832,C3536832,COMPARED_WITH,Air,Air,inch,inch,2,COMPARED_WITH_INCHcpwtINCH
