cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0005456,C0031308,DISRUPTS,Binding Sites,Phagocytosis,rcpt,celf,1,DISRUPTS_RCPTdrptCELF
C0005456,C1622501,DISRUPTS,Binding Sites,"Migration, Cell",rcpt,celf,2,DISRUPTS_RCPTdrptCELF
