cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0043047,C0001962,HIGHER_THAN,Water,Ethanol,inch,orch,1,HIGHER_THAN_INCHhghtORCH
C0700307,C0596577,HIGHER_THAN,hydroxyl group,Flavonoids,inch,orch,1,HIGHER_THAN_INCHhghtORCH
