cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0204727,C1705982,LOWER_THAN,Isolation procedure,KRAS wt Allele,topp,aapp,1,LOWER_THAN_TOPPlowtAAPP
C0204727,C1883559,LOWER_THAN,Isolation procedure,Wild Type,topp,aapp,1,LOWER_THAN_TOPPlowtAAPP
C0524865,C0002520,LOWER_THAN,Reconstructive Surgical Procedures,Amino Acids,topp,aapp,1,LOWER_THAN_TOPPlowtAAPP
C1511790,C1335439,LOWER_THAN,Detection,Polymerase,topp,aapp,1,LOWER_THAN_TOPPlowtAAPP
