cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C4277852,C0003862,TREATS,AZD8848,Arthralgia,nnon,sosy,1,TREATS_NNONtrtsSOSY
C4277852,C0018681,TREATS,AZD8848,Headache,nnon,sosy,1,TREATS_NNONtrtsSOSY
C4277852,C0392171,TREATS,AZD8848,Influenza-like symptoms,nnon,sosy,1,TREATS_NNONtrtsSOSY
