cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0030011,C0024432,PROCESS_OF,Oxidation,macrophage,phpr,cell,1,PROCESS_OF_PHPRprcfCELL
C0030011,C0227525,PROCESS_OF,Oxidation,Hepatocyte,phpr,cell,2,PROCESS_OF_PHPRprcfCELL
