cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0007009,C0020517,DISRUPTS,Carbon,Hypersensitivity,elii,patf,3,DISRUPTS_ELIIdrptPATF
C0018026,C3714514,DISRUPTS,Gold,Infection,elii,patf,1,DISRUPTS_ELIIdrptPATF
C2349968,C3714514,DISRUPTS,Boron 3+,Infection,elii,patf,1,DISRUPTS_ELIIdrptPATF
