cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0035736,C0597177,COMPARED_WITH,"RNA, Viral",Particle,nnon,chvs,1,COMPARED_WITH_NNONcpwtCHVS
C2930586,C1704241,COMPARED_WITH,Short Hairpin RNA,complex (molecular entity),nnon,chvs,1,COMPARED_WITH_NNONcpwtCHVS
