cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0003075,C0025255,PART_OF,Anions,Tissue membrane,elii,tisu,1,PART_OF_ELIIprtfTISU
C0011744,C1522642,PART_OF,Deuterium,Clone,elii,tisu,1,PART_OF_ELIIprtfTISU
C0700308,C1522642,PART_OF,Protium,Clone,elii,tisu,1,PART_OF_ELIIprtfTISU
