cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C1512886,C0242606,CAUSES,Internal Ribosome Entry Sites,Oxidative Stress,nusq,comd,3,CAUSES_NUSQcausCOMD
C1512886,C3178870,CAUSES,Internal Ribosome Entry Sites,Endoplasmic Reticulum Stress,nusq,comd,1,CAUSES_NUSQcausCOMD
C1517336,C0919532,CAUSES,G-Quadruplexes,Genomic Instability,nusq,comd,1,CAUSES_NUSQcausCOMD
