cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0699040,C0042542,LOCATION_OF,Cell surface,Vero Cells,celc,cell,1,LOCATION_OF_CELClocfCELL
C1183408,C0032112,LOCATION_OF,Cell zone,Plasma Cells,celc,cell,1,LOCATION_OF_CELClocfCELL
