cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0035161,C0206412,INTERACTS_WITH,Reptiles,Circovirus,rept,virs,1,INTERACTS_WITH_REPTitawVIRS
C0037382,C0042776,INTERACTS_WITH,Snakes,Virus,rept,virs,1,INTERACTS_WITH_REPTitawVIRS
C1086997,C0042776,INTERACTS_WITH,Emydura macquarii,Virus,rept,virs,1,INTERACTS_WITH_REPTitawVIRS
