cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0567415,C0035342,COMPARED_WITH,Atom (substance),Retinol Binding Proteins,elii,aapp,1,COMPARED_WITH_ELIIcpwtAAPP
C0700308,C1426957,COMPARED_WITH,Protium,LSM1 gene,elii,aapp,1,COMPARED_WITH_ELIIcpwtAAPP
C2346661,C1421429,COMPARED_WITH,Pb2+,VTRNA1-1 gene,elii,aapp,1,COMPARED_WITH_ELIIcpwtAAPP
C2346661,C1883559,COMPARED_WITH,Pb2+,Wild Type,elii,aapp,1,COMPARED_WITH_ELIIcpwtAAPP
