cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0001551,C0027950,DISRUPTS,Immunologic Adjuvants,neutrophil,imft,cell,1,DISRUPTS_IMFTdrptCELL
C0003316,C0221284,DISRUPTS,Epitopes,Leptocyte,imft,cell,1,DISRUPTS_IMFTdrptCELL
C0003316,C0596890,DISRUPTS,Epitopes,MCF-7 Cells,imft,cell,1,DISRUPTS_IMFTdrptCELL
C0003342,C0042542,DISRUPTS,"Antigens, Viral",Vero Cells,imft,cell,1,DISRUPTS_IMFTdrptCELL
C0021084,C0024264,DISRUPTS,Immunotoxins,Lymphocyte,imft,cell,1,DISRUPTS_IMFTdrptCELL
C0023158,C0039198,DISRUPTS,Lymphocyte antigen,Regulatory T-Lymphocytes,imft,cell,1,DISRUPTS_IMFTdrptCELL
C0042210,C0887899,DISRUPTS,Vaccines,Myeloid Cells,imft,cell,1,DISRUPTS_IMFTdrptCELL
C0042210,C1267822,DISRUPTS,Vaccines,CD4+ CD25+ Regulatory T Cells,imft,cell,1,DISRUPTS_IMFTdrptCELL
C0042210,C4277543,DISRUPTS,Vaccines,Myeloid-Derived Suppressor Cells,imft,cell,1,DISRUPTS_IMFTdrptCELL
C1178562,C0039194,DISRUPTS,Campath 1H,T-Lymphocyte,imft,cell,1,DISRUPTS_IMFTdrptCELL
C1440684,C2717940,DISRUPTS,Hepatitis B virus surface,Hep G2 Cells,imft,cell,1,DISRUPTS_IMFTdrptCELL
C1721787,C4038423,DISRUPTS,Gardasil,cervical cells,imft,cell,1,DISRUPTS_IMFTdrptCELL
C2825347,C0242629,DISRUPTS,"Immunoglobulin A, Human",CD8-Positive T-Lymphocytes,imft,cell,1,DISRUPTS_IMFTdrptCELL
