cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0042776,C0014475,NEG_INTERACTS_WITH,Virus,Eperythrozoon,virs,bact,1,NEG_INTERACTS_WITH_VIRSnitawBACT
