cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0001551,C0041178,AFFECTS,Immunologic Adjuvants,trophoblast,imft,emst,1,AFFECTS_IMFTafctEMST
C0042210,C0013935,AFFECTS,Vaccines,Embryo,imft,emst,1,AFFECTS_IMFTafctEMST
C0042210,C0015965,AFFECTS,Vaccines,Fetus,imft,emst,2,AFFECTS_IMFTafctEMST
