cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0026724,C2825347,PRODUCES,Mucous Membrane,"Immunoglobulin A, Human",tisu,imft,1,PRODUCES_TISUprodIMFT
C0026845,C0003342,PRODUCES,Muscle,"Antigens, Viral",tisu,imft,1,PRODUCES_TISUprodIMFT
C0026845,C0042210,PRODUCES,Muscle,Vaccines,tisu,imft,1,PRODUCES_TISUprodIMFT
C0026845,C1883036,PRODUCES,Muscle,Single-Chain Antibodies,tisu,imft,2,PRODUCES_TISUprodIMFT
C0040300,C0003321,PRODUCES,Body tissue,"Antigens, Bacterial",tisu,imft,1,PRODUCES_TISUprodIMFT
C0040300,C2825347,PRODUCES,Body tissue,"Immunoglobulin A, Human",tisu,imft,1,PRODUCES_TISUprodIMFT
C0599331,C0003342,PRODUCES,Nasal Epithelium,"Antigens, Viral",tisu,imft,1,PRODUCES_TISUprodIMFT
C1522642,C0042210,PRODUCES,Clone,Vaccines,tisu,imft,1,PRODUCES_TISUprodIMFT
