cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0005615,C0014834,AFFECTS,Birth,Escherichia coli,orgf,bact,1,AFFECTS_ORGFafctBACT
C0006147,C1002615,AFFECTS,Breast Feeding,Dolosigranulum,orgf,bact,1,AFFECTS_ORGFafctBACT
C0011065,C0038410,AFFECTS,Cessation of life,Streptococcus pneumoniae,orgf,bact,1,AFFECTS_ORGFafctBACT
C0012238,C0022938,AFFECTS,Digestion,Lactobacillus,orgf,bact,1,AFFECTS_ORGFafctBACT
C0020966,C0004611,AFFECTS,Cellular Immunity,Bacteria,orgf,bact,1,AFFECTS_ORGFafctBACT
C0023796,C0026912,AFFECTS,Lipolysis,Genus Mycobacterium,orgf,bact,1,AFFECTS_ORGFafctBACT
C0035150,C0525033,AFFECTS,Reproduction,Probiotics,orgf,bact,1,AFFECTS_ORGFafctBACT
C0220843,C0014834,AFFECTS,grasp,Escherichia coli,orgf,bact,1,AFFECTS_ORGFafctBACT
C0282498,C0014834,AFFECTS,Heat-Shock Response,Escherichia coli,orgf,bact,1,AFFECTS_ORGFafctBACT
C0301872,C0008148,AFFECTS,Immune response,Chlamydia,orgf,bact,1,AFFECTS_ORGFafctBACT
C0301872,C0022938,AFFECTS,Immune response,Lactobacillus,orgf,bact,1,AFFECTS_ORGFafctBACT
C0301872,C0023859,AFFECTS,Immune response,Listeria,orgf,bact,1,AFFECTS_ORGFafctBACT
C0301872,C0026926,AFFECTS,Immune response,Mycobacterium tuberculosis,orgf,bact,1,AFFECTS_ORGFafctBACT
C0301872,C0036111,AFFECTS,Immune response,Salmonella,orgf,bact,1,AFFECTS_ORGFafctBACT
C0678209,C0004611,AFFECTS,Adaptive Immunity,Bacteria,orgf,bact,1,AFFECTS_ORGFafctBACT
C0699900,C0995856,AFFECTS,Catabolism,Spiroplasma citri,orgf,bact,1,AFFECTS_ORGFafctBACT
C1327441,C0022940,AFFECTS,negative regulation of inflammatory response,Lactobacillus casei,orgf,bact,1,AFFECTS_ORGFafctBACT
C1749719,C0038410,AFFECTS,Adaptive Immune Response,Streptococcus pneumoniae,orgf,bact,1,AFFECTS_ORGFafctBACT
