cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0181758,C0027627,PREVENTS,Surgical face mask,Neoplasm Metastasis,medd,neop,1,PREVENTS_MEDDprevNEOP
C0182953,C0006826,PREVENTS,Regulators (device),Malignant Neoplasms,medd,neop,1,PREVENTS_MEDDprevNEOP
